,session_id,eda,timestamp,hr,Stressed
2885,session_1,0.0,2022-11-20 22:52:18,92.25,False
2886,session_1,0.0,2022-11-20 22:52:18,91.93,False
2887,session_1,0.0,2022-11-20 22:52:18,91.57,False
2888,session_1,0.0,2022-11-20 22:52:18,91.03,False
2889,session_1,0.0,2022-11-20 22:52:18,90.5,False
2890,session_1,0.0,2022-11-20 22:52:18,89.63,False
2891,session_1,0.0,2022-11-20 22:52:18,88.55,False
2892,session_1,0.0,2022-11-20 22:52:18,87.47,False
2893,session_1,0.0,2022-11-20 22:52:18,86.35,False
2894,session_1,0.0,2022-11-20 22:52:18,85.23,False
2895,session_1,0.0,2022-11-20 22:52:18,84.1,False
2896,session_1,0.0,2022-11-20 22:52:18,82.97,False
2897,session_1,0.0,2022-11-20 22:52:18,81.83,False
2898,session_1,0.0,2022-11-20 22:52:18,80.72,False
2899,session_1,0.0,2022-11-20 22:52:18,79.62,False
2900,session_1,0.0,2022-11-20 22:52:18,78.62,False
2901,session_1,0.0,2022-11-20 22:52:18,77.63,False
2902,session_1,0.0,2022-11-20 22:52:18,76.93,False
2903,session_1,0.0,2022-11-20 22:52:18,76.35,False
2904,session_1,0.0,2022-11-20 22:52:18,75.77,False
2905,session_1,0.0,2022-11-20 22:52:18,75.18,False
2906,session_1,0.0,2022-11-20 22:52:18,74.53,False
2907,session_1,0.0,2022-11-20 22:52:18,73.88,False
2908,session_1,0.0,2022-11-20 22:52:18,73.23,False
2909,session_1,0.0,2022-11-20 22:52:18,72.57,False
2910,session_1,0.0,2022-11-20 22:52:18,71.88,False
2911,session_1,0.0,2022-11-20 22:52:18,71.2,False
2912,session_1,0.0,2022-11-20 22:52:18,70.43,False
2913,session_1,0.0,2022-11-20 22:52:18,69.62,False
2914,session_1,0.0,2022-11-20 22:52:18,68.87,False
2915,session_1,0.0,2022-11-20 22:52:18,68.53,False
2916,session_1,0.0,2022-11-20 22:52:18,68.55,False
2917,session_1,0.0,2022-11-20 22:52:18,68.55,False
2918,session_1,0.0,2022-11-20 22:52:18,68.53,False
2919,session_1,0.0,2022-11-20 22:52:18,68.5,False
2920,session_1,0.0,2022-11-20 22:52:18,68.48,False
2921,session_1,0.0,2022-11-20 22:52:18,68.48,False
2922,session_1,0.0,2022-11-20 22:52:18,68.5,False
2923,session_1,0.0,2022-11-20 22:52:18,68.52,False
2924,session_1,0.0,2022-11-20 22:52:18,68.53,False
2925,session_1,0.0,2022-11-20 22:52:18,68.55,False
2926,session_1,0.0,2022-11-20 22:52:18,68.55,False
2927,session_1,0.0,2022-11-20 22:52:18,68.57,False
2928,session_1,0.0,2022-11-20 22:52:18,68.57,False
2929,session_1,0.0,2022-11-20 22:52:18,68.58,False
2930,session_1,0.0,2022-11-20 22:52:18,68.6,False
2931,session_1,0.0,2022-11-20 22:52:18,68.58,False
2932,session_1,0.0,2022-11-20 22:52:18,68.58,False
2933,session_1,0.0,2022-11-20 22:52:18,68.68,False
2934,session_1,0.0,2022-11-20 22:52:18,68.78,False
2935,session_1,0.0,2022-11-20 22:52:18,68.9,False
2936,session_1,0.0,2022-11-20 22:52:18,69.02,False
2937,session_1,0.0,2022-11-20 22:52:18,69.13,False
2938,session_1,0.0,2022-11-20 22:52:18,69.27,False
2939,session_1,0.0,2022-11-20 22:52:18,69.35,False
2940,session_1,0.0,2022-11-20 22:52:18,69.42,False
2941,session_1,0.0,2022-11-20 22:52:18,69.47,False
2942,session_1,0.0,2022-11-20 22:52:18,69.43,False
2943,session_1,0.0,2022-11-20 22:52:18,69.4,False
2944,session_1,0.0,2022-11-20 22:52:18,69.33,False
2945,session_1,0.0,2022-11-20 22:52:18,69.25,False
2946,session_1,0.0,2022-11-20 22:52:18,69.15,False
2947,session_1,0.0,2022-11-20 22:52:18,69.07,False
2948,session_1,0.0,2022-11-20 22:52:18,68.98,False
2949,session_1,0.0,2022-11-20 22:52:18,68.9,False
2950,session_1,0.0,2022-11-20 22:52:18,68.85,False
2951,session_1,0.0,2022-11-20 22:52:18,68.82,False
2952,session_1,0.0,2022-11-20 22:52:18,68.77,False
2953,session_1,0.0,2022-11-20 22:52:18,68.72,False
2954,session_1,0.0,2022-11-20 22:52:18,68.65,False
2955,session_1,0.0,2022-11-20 22:52:18,68.58,False
2956,session_1,0.0,2022-11-20 22:52:18,68.53,False
2957,session_1,0.0,2022-11-20 22:52:18,68.47,False
2958,session_1,0.0,2022-11-20 22:52:18,68.43,False
2959,session_1,0.0,2022-11-20 22:52:18,68.42,False
2960,session_1,0.0,2022-11-20 22:52:18,68.38,False
2961,session_1,0.0,2022-11-20 22:52:18,68.35,False
2962,session_1,0.0,2022-11-20 22:52:18,68.33,False
2963,session_1,0.0,2022-11-20 22:52:18,68.32,False
2964,session_1,0.0,2022-11-20 22:52:18,68.3,False
2965,session_1,0.0,2022-11-20 22:52:18,68.28,False
2966,session_1,0.0,2022-11-20 22:52:18,68.28,False
2967,session_1,0.0,2022-11-20 22:52:18,68.28,False
2968,session_1,0.0,2022-11-20 22:52:18,68.28,False
2969,session_1,0.0,2022-11-20 22:52:18,68.3,False
2970,session_1,0.0,2022-11-20 22:52:18,68.33,False
2971,session_1,0.0,2022-11-20 22:52:18,68.47,False
2972,session_1,0.0,2022-11-20 22:52:18,68.55,False
2973,session_1,0.0,2022-11-20 22:52:18,68.47,False
2974,session_1,0.0,2022-11-20 22:52:18,68.47,False
2975,session_1,0.0,2022-11-20 22:52:18,68.38,False
2976,session_1,0.0,2022-11-20 22:52:18,68.28,False
2977,session_1,0.0,2022-11-20 22:52:18,68.25,False
2978,session_1,0.0,2022-11-20 22:52:18,68.2,False
2979,session_1,0.0,2022-11-20 22:52:18,68.15,False
2980,session_1,0.0,2022-11-20 22:52:18,68.12,False
2981,session_1,0.0,2022-11-20 22:52:18,68.02,False
2982,session_1,0.0,2022-11-20 22:52:18,67.93,False
2983,session_1,0.0,2022-11-20 22:52:18,67.82,False
2984,session_1,0.0,2022-11-20 22:52:18,67.8,False
2985,session_1,0.0,2022-11-20 22:52:18,67.78,False
2986,session_1,0.0,2022-11-20 22:52:18,67.83,False
2987,session_1,0.0,2022-11-20 22:52:18,67.88,False
2988,session_1,0.0,2022-11-20 22:52:18,67.98,False
2989,session_1,0.0,2022-11-20 22:52:18,68.08,False
2990,session_1,0.0,2022-11-20 22:52:18,68.23,False
2991,session_1,0.0,2022-11-20 22:52:18,68.42,False
2992,session_1,0.0,2022-11-20 22:52:18,68.55,False
2993,session_1,0.0,2022-11-20 22:52:18,68.5,False
2994,session_1,0.0,2022-11-20 22:52:18,68.4,False
2995,session_1,0.0,2022-11-20 22:52:18,68.27,False
2996,session_1,0.0,2022-11-20 22:52:18,68.12,False
2997,session_1,0.0,2022-11-20 22:52:18,67.97,False
2998,session_1,0.0,2022-11-20 22:52:18,67.8,False
2999,session_1,0.0,2022-11-20 22:52:18,67.67,False
3000,session_1,0.0,2022-11-20 22:52:18,67.55,False
3001,session_1,0.0,2022-11-20 22:52:18,67.43,False
3002,session_1,0.0,2022-11-20 22:52:18,67.4,False
3003,session_1,0.0,2022-11-20 22:52:18,67.38,False
3004,session_1,0.0,2022-11-20 22:52:18,67.4,False
3005,session_1,0.0,2022-11-20 22:52:18,67.43,False
3006,session_1,0.0,2022-11-20 22:52:18,67.47,False
3007,session_1,0.0,2022-11-20 22:52:18,67.5,False
3008,session_1,0.0,2022-11-20 22:52:18,67.53,False
3009,session_1,0.0,2022-11-20 22:52:18,67.57,False
3010,session_1,0.0,2022-11-20 22:52:18,67.6,False
3011,session_1,0.0,2022-11-20 22:52:18,67.62,False
3012,session_1,0.0,2022-11-20 22:52:18,67.65,False
3013,session_1,0.0,2022-11-20 22:52:18,67.67,False
3014,session_1,0.0,2022-11-20 22:52:18,68.33,False
3015,session_1,0.0,2022-11-20 22:52:18,69.02,False
3016,session_1,0.0,2022-11-20 22:52:18,69.68,False
3017,session_1,0.0,2022-11-20 22:52:18,70.35,False
3018,session_1,0.0,2022-11-20 22:52:18,70.98,False
3019,session_1,0.0,2022-11-20 22:52:18,71.57,False
3020,session_1,0.0,2022-11-20 22:52:18,72.15,False
3021,session_1,0.0,2022-11-20 22:52:18,72.73,False
3022,session_1,0.0,2022-11-20 22:52:18,73.32,False
3023,session_1,0.0,2022-11-20 22:52:18,73.95,False
3024,session_1,0.0,2022-11-20 22:52:18,74.6,False
3025,session_1,0.0,2022-11-20 22:52:18,75.17,False
3026,session_1,0.0,2022-11-20 22:52:18,75.7,False
3027,session_1,0.0,2022-11-20 22:52:18,76.18,False
3028,session_1,0.0,2022-11-20 22:52:18,76.73,False
3029,session_1,0.0,2022-11-20 22:52:18,77.32,False
3030,session_1,0.0,2022-11-20 22:52:18,77.9,False
3031,session_1,0.0,2022-11-20 22:52:18,78.27,False
3032,session_1,0.0,2022-11-20 22:52:18,78.7,False
3033,session_1,0.0,2022-11-20 22:52:18,79.32,False
3034,session_1,0.0,2022-11-20 22:52:18,79.95,False
3035,session_1,0.0,2022-11-20 22:52:18,80.62,False
3036,session_1,0.0,2022-11-20 22:52:18,81.28,False
3037,session_1,0.0,2022-11-20 22:52:18,81.88,False
3038,session_1,0.0,2022-11-20 22:52:18,82.52,False
3039,session_1,0.0,2022-11-20 22:52:18,83.15,False
3040,session_1,0.0,2022-11-20 22:52:18,83.78,False
3041,session_1,0.0,2022-11-20 22:52:18,84.45,False
3042,session_1,0.0,2022-11-20 22:52:18,85.1,False
3043,session_1,0.0,2022-11-20 22:52:18,85.77,False
3044,session_1,0.0,2022-11-20 22:52:18,86.33,False
3045,session_1,0.0,2022-11-20 22:52:18,86.9,False
3046,session_1,0.0,2022-11-20 22:52:18,87.37,False
3047,session_1,0.0,2022-11-20 22:52:18,87.8,False
3048,session_1,0.0,2022-11-20 22:52:18,88.18,False
3049,session_1,0.0,2022-11-20 22:52:18,88.53,False
3050,session_1,0.0,2022-11-20 22:52:18,88.87,False
3051,session_1,0.0,2022-11-20 22:52:18,89.12,False
3052,session_1,0.0,2022-11-20 22:52:18,89.38,False
3053,session_1,0.0,2022-11-20 22:52:18,89.85,False
3054,session_1,0.0,2022-11-20 22:52:18,90.3,False
3055,session_1,0.0,2022-11-20 22:52:18,90.65,False
3056,session_1,0.0,2022-11-20 22:52:18,91.02,False
3057,session_1,0.0,2022-11-20 22:52:18,91.4,False
3058,session_1,0.0,2022-11-20 22:52:18,91.78,False
3059,session_1,0.0,2022-11-20 22:52:18,92.15,False
3060,session_1,0.0,2022-11-20 22:52:18,92.47,False
3061,session_1,0.0,2022-11-20 22:52:18,92.8,False
3062,session_1,0.0,2022-11-20 22:52:18,93.13,False
3063,session_1,0.0,2022-11-20 22:52:18,93.47,False
3064,session_1,0.0,2022-11-20 22:52:18,93.75,False
3065,session_1,0.0,2022-11-20 22:52:18,94.02,False
3066,session_1,0.0,2022-11-20 22:52:18,94.25,False
3067,session_1,0.0,2022-11-20 22:52:18,94.47,False
3068,session_1,0.0,2022-11-20 22:52:18,94.7,False
3069,session_1,0.0,2022-11-20 22:52:18,94.8,False
3070,session_1,0.0,2022-11-20 22:52:18,94.9,False
3071,session_1,0.0,2022-11-20 22:52:18,95.0,False
3072,session_1,0.0,2022-11-20 22:52:18,95.1,False
3073,session_1,0.0,2022-11-20 22:52:18,95.22,False
3074,session_1,0.0,2022-11-20 22:52:18,94.73,False
3075,session_1,0.0,2022-11-20 22:52:18,94.23,False
3076,session_1,0.0,2022-11-20 22:52:18,93.73,False
3077,session_1,0.0,2022-11-20 22:52:18,93.25,False
3078,session_1,0.0,2022-11-20 22:52:18,92.75,False
3079,session_1,0.0,2022-11-20 22:52:18,92.28,False
3080,session_1,0.0,2022-11-20 22:52:18,91.87,False
3081,session_1,0.0,2022-11-20 22:52:18,91.4,False
3082,session_1,0.0,2022-11-20 22:52:18,90.92,False
3083,session_1,0.0,2022-11-20 22:52:18,90.37,False
3084,session_1,0.0,2022-11-20 22:52:18,89.8,False
3085,session_1,0.0,2022-11-20 22:52:18,89.37,False
3086,session_1,0.0,2022-11-20 22:52:18,88.98,False
3087,session_1,0.0,2022-11-20 22:52:18,88.75,False
3088,session_1,0.0,2022-11-20 22:52:18,88.43,False
3089,session_1,0.0,2022-11-20 22:52:18,88.0,False
3090,session_1,0.0,2022-11-20 22:52:18,87.57,False
3091,session_1,0.0,2022-11-20 22:52:18,87.27,False
3092,session_1,0.0,2022-11-20 22:52:18,86.73,False
3093,session_1,0.0,2022-11-20 22:52:18,86.18,False
3094,session_1,0.0,2022-11-20 22:52:18,85.55,False
3095,session_1,0.0,2022-11-20 22:52:18,84.95,False
3096,session_1,0.0,2022-11-20 22:52:18,84.37,False
3097,session_1,0.0,2022-11-20 22:52:18,83.78,False
3098,session_1,0.0,2022-11-20 22:52:18,83.2,False
3099,session_1,0.0,2022-11-20 22:52:18,82.63,False
3100,session_1,0.0,2022-11-20 22:52:18,82.05,False
3101,session_1,0.0,2022-11-20 22:52:18,81.48,False
3102,session_1,0.0,2022-11-20 22:52:18,80.92,False
3103,session_1,0.0,2022-11-20 22:52:18,80.38,False
3104,session_1,0.0,2022-11-20 22:52:18,79.85,False
3105,session_1,0.0,2022-11-20 22:52:18,79.32,False
3106,session_1,0.0,2022-11-20 22:52:18,78.82,False
3107,session_1,0.0,2022-11-20 22:52:18,78.33,False
3108,session_1,0.0,2022-11-20 22:52:18,77.87,False
3109,session_1,0.0,2022-11-20 22:52:18,77.43,False
3110,session_1,0.0,2022-11-20 22:52:18,76.95,False
3111,session_1,0.0,2022-11-20 22:52:18,76.53,False
3112,session_1,0.0,2022-11-20 22:52:18,76.13,False
3113,session_1,0.0,2022-11-20 22:52:18,75.6,False
3114,session_1,0.0,2022-11-20 22:52:18,75.13,False
3115,session_1,0.0,2022-11-20 22:52:18,74.77,False
3116,session_1,0.0,2022-11-20 22:52:18,74.4,False
3117,session_1,0.0,2022-11-20 22:52:18,74.05,False
3118,session_1,0.0,2022-11-20 22:52:18,73.72,False
3119,session_1,0.0,2022-11-20 22:52:18,73.4,False
3120,session_1,0.0,2022-11-20 22:52:18,73.12,False
3121,session_1,0.0,2022-11-20 22:52:18,72.78,False
3122,session_1,0.0,2022-11-20 22:52:18,72.43,False
3123,session_1,0.0,2022-11-20 22:52:18,72.07,False
3124,session_1,0.0,2022-11-20 22:52:18,71.75,False
3125,session_1,0.0,2022-11-20 22:52:18,71.45,False
3126,session_1,0.0,2022-11-20 22:52:18,71.18,False
3127,session_1,0.0,2022-11-20 22:52:18,70.87,False
3128,session_1,0.0,2022-11-20 22:52:18,70.52,False
3129,session_1,0.0,2022-11-20 22:52:18,70.3,False
3130,session_1,0.0,2022-11-20 22:52:18,70.07,False
3131,session_1,0.0,2022-11-20 22:52:18,69.85,False
3132,session_1,0.0,2022-11-20 22:52:18,69.55,False
3133,session_1,0.0,2022-11-20 22:52:18,69.23,False
3134,session_1,0.0,2022-11-20 22:52:18,68.95,False
3135,session_1,0.0,2022-11-20 22:52:18,68.67,False
3136,session_1,0.0,2022-11-20 22:52:18,68.42,False
3137,session_1,0.0,2022-11-20 22:52:18,68.17,False
3138,session_1,0.0,2022-11-20 22:52:18,67.92,False
3139,session_1,0.0,2022-11-20 22:52:18,67.67,False
3140,session_1,0.0,2022-11-20 22:52:18,67.37,False
3141,session_1,0.0,2022-11-20 22:52:18,67.07,False
3142,session_1,0.0,2022-11-20 22:52:18,66.73,False
3143,session_1,0.0,2022-11-20 22:52:18,66.63,False
3144,session_1,0.0,2022-11-20 22:52:18,66.53,False
3145,session_1,0.0,2022-11-20 22:52:18,66.4,False
3146,session_1,0.0,2022-11-20 22:52:18,66.23,False
3147,session_1,0.0,2022-11-20 22:52:18,65.98,False
3148,session_1,0.0,2022-11-20 22:52:18,65.75,False
3149,session_1,0.0,2022-11-20 22:52:18,65.6,False
3150,session_1,0.0,2022-11-20 22:52:18,65.42,False
3151,session_1,0.0,2022-11-20 22:52:18,65.23,False
3152,session_1,0.0,2022-11-20 22:52:18,65.27,False
3153,session_1,0.0,2022-11-20 22:52:18,65.28,False
3154,session_1,0.0,2022-11-20 22:52:18,65.3,False
3155,session_1,0.0,2022-11-20 22:52:18,65.32,False
3156,session_1,0.0,2022-11-20 22:52:18,65.33,False
3157,session_1,0.0,2022-11-20 22:52:18,65.37,False
3158,session_1,0.0,2022-11-20 22:52:18,65.38,False
3159,session_1,0.0,2022-11-20 22:52:18,65.38,False
3160,session_1,0.0,2022-11-20 22:52:18,65.37,False
3161,session_1,0.0,2022-11-20 22:52:18,65.38,False
3162,session_1,0.0,2022-11-20 22:52:18,65.4,False
3163,session_1,0.0,2022-11-20 22:52:18,65.4,False
3164,session_1,0.0,2022-11-20 22:52:18,65.4,False
3165,session_1,0.0,2022-11-20 22:52:18,65.38,False
3166,session_1,0.0,2022-11-20 22:52:18,65.38,False
3167,session_1,0.0,2022-11-20 22:52:18,65.38,False
3168,session_1,0.0,2022-11-20 22:52:18,65.38,False
3169,session_1,0.0,2022-11-20 22:52:18,65.3,False
3170,session_1,0.0,2022-11-20 22:52:18,65.27,False
3171,session_1,0.0,2022-11-20 22:52:18,65.25,False
3172,session_1,0.0,2022-11-20 22:52:18,65.23,False
3173,session_1,0.0,2022-11-20 22:52:18,65.25,False
3174,session_1,0.0,2022-11-20 22:52:18,65.27,False
3175,session_1,0.0,2022-11-20 22:52:18,65.3,False
3176,session_1,0.0,2022-11-20 22:52:18,65.33,False
3177,session_1,0.0,2022-11-20 22:52:18,65.33,False
3178,session_1,0.0,2022-11-20 22:52:18,65.33,False
3179,session_1,0.0,2022-11-20 22:52:18,65.35,False
3180,session_1,0.0,2022-11-20 22:52:18,65.37,False
3181,session_1,0.0,2022-11-20 22:52:18,65.4,False
3182,session_1,0.0,2022-11-20 22:52:18,65.43,False
3183,session_1,0.0,2022-11-20 22:52:18,65.48,False
3184,session_1,0.0,2022-11-20 22:52:18,65.53,False
3185,session_1,0.0,2022-11-20 22:52:18,65.58,False
3186,session_1,0.0,2022-11-20 22:52:18,65.63,False
3187,session_1,0.0,2022-11-20 22:52:18,65.73,False
3188,session_1,0.0,2022-11-20 22:52:18,65.83,False
3189,session_1,0.0,2022-11-20 22:52:18,65.95,False
3190,session_1,0.0,2022-11-20 22:52:18,66.05,False
3191,session_1,0.0,2022-11-20 22:52:18,66.15,False
3192,session_1,0.0,2022-11-20 22:52:18,66.33,False
3193,session_1,0.0,2022-11-20 22:52:18,66.55,False
3194,session_1,0.0,2022-11-20 22:52:18,66.7,False
3195,session_1,0.0,2022-11-20 22:52:18,66.85,False
3196,session_1,0.0,2022-11-20 22:52:18,66.97,False
3197,session_1,0.0,2022-11-20 22:52:18,67.08,False
3198,session_1,0.0,2022-11-20 22:52:18,67.2,False
3199,session_1,0.0,2022-11-20 22:52:18,67.32,False
3200,session_1,0.0,2022-11-20 22:52:18,67.43,False
3201,session_1,0.0,2022-11-20 22:52:18,67.6,False
3202,session_1,0.0,2022-11-20 22:52:18,67.78,False
3203,session_1,0.0,2022-11-20 22:52:18,67.73,False
3204,session_1,0.0,2022-11-20 22:52:18,67.68,False
3205,session_1,0.0,2022-11-20 22:52:18,67.58,False
3206,session_1,0.0,2022-11-20 22:52:18,67.48,False
3207,session_1,0.0,2022-11-20 22:52:18,67.42,False
3208,session_1,0.0,2022-11-20 22:52:18,67.38,False
3209,session_1,0.0,2022-11-20 22:52:18,67.38,False
3210,session_1,0.0,2022-11-20 22:52:18,67.42,False
3211,session_1,0.0,2022-11-20 22:52:18,67.45,False
3212,session_1,0.0,2022-11-20 22:52:18,67.47,False
3213,session_1,0.0,2022-11-20 22:52:18,67.48,False
3214,session_1,0.0,2022-11-20 22:52:18,67.5,False
3215,session_1,0.0,2022-11-20 22:52:18,67.5,False
3216,session_1,0.0,2022-11-20 22:52:18,67.52,False
3217,session_1,0.0,2022-11-20 22:52:18,67.52,False
3218,session_1,0.0,2022-11-20 22:52:18,67.5,False
3219,session_1,0.0,2022-11-20 22:52:18,67.5,False
3220,session_1,0.0,2022-11-20 22:52:18,67.52,False
3221,session_1,0.0,2022-11-20 22:52:18,67.52,False
3222,session_1,0.0,2022-11-20 22:52:18,67.52,False
3223,session_1,0.0,2022-11-20 22:52:18,67.52,False
3224,session_1,0.0,2022-11-20 22:52:18,67.5,False
3225,session_1,0.0,2022-11-20 22:52:18,67.5,False
3226,session_1,0.0,2022-11-20 22:52:18,67.5,False
3227,session_1,0.0,2022-11-20 22:52:18,67.48,False
3228,session_1,0.0,2022-11-20 22:52:18,67.47,False
3229,session_1,0.0,2022-11-20 22:52:18,67.53,False
3230,session_1,0.0,2022-11-20 22:52:18,67.58,False
3231,session_1,0.0,2022-11-20 22:52:18,67.6,False
3232,session_1,0.0,2022-11-20 22:52:18,67.62,False
3233,session_1,0.0,2022-11-20 22:52:18,67.6,False
3234,session_1,0.0,2022-11-20 22:52:18,67.58,False
3235,session_1,0.0,2022-11-20 22:52:18,67.55,False
3236,session_1,0.0,2022-11-20 22:52:18,67.52,False
3237,session_1,0.0,2022-11-20 22:52:18,67.48,False
3238,session_1,0.0,2022-11-20 22:52:18,67.43,False
3239,session_1,0.0,2022-11-20 22:52:18,67.37,False
3240,session_1,0.0,2022-11-20 22:52:18,67.32,False
3241,session_1,0.0,2022-11-20 22:52:18,67.28,False
3242,session_1,0.0,2022-11-20 22:52:18,67.27,False
3243,session_1,0.0,2022-11-20 22:52:18,67.23,False
3244,session_1,0.0,2022-11-20 22:52:18,67.2,False
3245,session_1,0.0,2022-11-20 22:52:18,67.18,False
3246,session_1,0.0,2022-11-20 22:52:18,67.17,False
3247,session_1,0.0,2022-11-20 22:52:18,67.17,False
3248,session_1,0.0,2022-11-20 22:52:18,67.18,False
3249,session_1,0.0,2022-11-20 22:52:18,67.18,False
3250,session_1,0.0,2022-11-20 22:52:18,67.2,False
3251,session_1,0.0,2022-11-20 22:52:18,67.22,False
3252,session_1,0.0,2022-11-20 22:52:18,67.23,False
3253,session_1,0.0,2022-11-20 22:52:18,67.3,False
3254,session_1,0.0,2022-11-20 22:52:18,67.3,False
3255,session_1,0.0,2022-11-20 22:52:18,67.42,False
3256,session_1,0.0,2022-11-20 22:52:18,67.55,False
3257,session_1,0.0,2022-11-20 22:52:18,67.72,False
3258,session_1,0.0,2022-11-20 22:52:18,67.83,False
3259,session_1,0.0,2022-11-20 22:52:18,67.98,False
3260,session_1,0.0,2022-11-20 22:52:18,68.12,False
3261,session_1,0.0,2022-11-20 22:52:18,68.25,False
3262,session_1,0.0,2022-11-20 22:52:18,68.42,False
3263,session_1,0.0,2022-11-20 22:52:18,68.6,False
3264,session_1,0.0,2022-11-20 22:52:18,68.8,False
3265,session_1,0.0,2022-11-20 22:52:18,69.1,False
3266,session_1,0.0,2022-11-20 22:52:18,69.42,False
3267,session_1,0.0,2022-11-20 22:52:18,69.68,False
3268,session_1,0.0,2022-11-20 22:52:18,69.87,False
3269,session_1,0.0,2022-11-20 22:52:18,70.0,False
3270,session_1,0.0,2022-11-20 22:52:18,70.12,False
3271,session_1,0.0,2022-11-20 22:52:18,70.23,False
3272,session_1,0.0,2022-11-20 22:52:18,70.37,False
3273,session_1,0.0,2022-11-20 22:52:18,70.53,False
3274,session_1,0.0,2022-11-20 22:52:18,70.78,False
3275,session_1,0.0,2022-11-20 22:52:18,71.05,False
3276,session_1,0.0,2022-11-20 22:52:18,71.33,False
3277,session_1,0.0,2022-11-20 22:52:18,71.68,False
3278,session_1,0.0,2022-11-20 22:52:18,71.92,False
3279,session_1,0.0,2022-11-20 22:52:18,72.15,False
3280,session_1,0.0,2022-11-20 22:52:18,72.37,False
3281,session_1,0.0,2022-11-20 22:52:18,72.48,False
3282,session_1,0.0,2022-11-20 22:52:18,72.6,False
3283,session_1,0.0,2022-11-20 22:52:18,72.72,False
3284,session_1,0.0,2022-11-20 22:52:18,72.85,False
3285,session_1,0.0,2022-11-20 22:52:18,72.83,False
3286,session_1,0.0,2022-11-20 22:52:18,72.83,False
3287,session_1,0.0,2022-11-20 22:52:18,72.85,False
3288,session_1,0.0,2022-11-20 22:52:18,72.85,False
3289,session_1,0.0,2022-11-20 22:52:18,72.82,False
3290,session_1,0.0,2022-11-20 22:52:18,72.78,False
3291,session_1,0.0,2022-11-20 22:52:18,72.75,False
3292,session_1,0.0,2022-11-20 22:52:18,72.72,False
3293,session_1,0.0,2022-11-20 22:52:18,72.72,False
3294,session_1,0.0,2022-11-20 22:52:18,72.72,False
3295,session_1,0.0,2022-11-20 22:52:18,72.73,False
3296,session_1,0.0,2022-11-20 22:52:18,72.77,False
3297,session_1,0.0,2022-11-20 22:52:18,72.8,False
3298,session_1,0.0,2022-11-20 22:52:18,72.83,False
3299,session_1,0.0,2022-11-20 22:52:18,73.05,False
3300,session_1,0.0,2022-11-20 22:52:18,73.28,False
3301,session_1,0.0,2022-11-20 22:52:18,73.55,False
3302,session_1,0.0,2022-11-20 22:52:18,73.87,False
3303,session_1,0.0,2022-11-20 22:52:18,74.22,False
3304,session_1,0.0,2022-11-20 22:52:18,74.47,False
3305,session_1,0.0,2022-11-20 22:52:18,74.68,False
3306,session_1,0.0,2022-11-20 22:52:18,74.88,False
3307,session_1,0.0,2022-11-20 22:52:18,75.0,False
3308,session_1,0.0,2022-11-20 22:52:18,75.13,False
3309,session_1,0.0,2022-11-20 22:52:18,75.35,False
3310,session_1,0.0,2022-11-20 22:52:18,75.48,False
3311,session_1,0.0,2022-11-20 22:52:18,75.5,False
3312,session_1,0.0,2022-11-20 22:52:18,75.5,False
3313,session_1,0.0,2022-11-20 22:52:18,75.43,False
3314,session_1,0.0,2022-11-20 22:52:18,75.43,False
3315,session_1,0.0,2022-11-20 22:52:18,75.32,False
3316,session_1,0.0,2022-11-20 22:52:18,75.2,False
3317,session_1,0.0,2022-11-20 22:52:18,75.05,False
3318,session_1,0.0,2022-11-20 22:52:18,74.97,False
3319,session_1,0.0,2022-11-20 22:52:18,74.85,False
3320,session_1,0.0,2022-11-20 22:52:18,74.75,False
3321,session_1,0.0,2022-11-20 22:52:18,74.67,False
3322,session_1,0.0,2022-11-20 22:52:18,74.6,False
3323,session_1,0.0,2022-11-20 22:52:18,74.53,False
3324,session_1,0.0,2022-11-20 22:52:18,74.5,False
3325,session_1,0.0,2022-11-20 22:52:18,74.53,False
3326,session_1,0.0,2022-11-20 22:52:18,74.52,False
3327,session_1,0.0,2022-11-20 22:52:18,74.48,False
3328,session_1,0.0,2022-11-20 22:52:18,74.55,False
3329,session_1,0.0,2022-11-20 22:52:18,74.72,False
3330,session_1,0.0,2022-11-20 22:52:18,74.88,False
3331,session_1,0.0,2022-11-20 22:52:18,75.07,False
3332,session_1,0.0,2022-11-20 22:52:18,75.3,False
3333,session_1,0.0,2022-11-20 22:52:18,75.62,False
3334,session_1,0.0,2022-11-20 22:52:18,75.88,False
3335,session_1,0.0,2022-11-20 22:52:18,76.1,False
3336,session_1,0.0,2022-11-20 22:52:18,76.25,False
3337,session_1,0.0,2022-11-20 22:52:18,76.32,False
3338,session_1,0.0,2022-11-20 22:52:18,76.53,False
3339,session_1,0.0,2022-11-20 22:52:18,76.65,False
3340,session_1,0.0,2022-11-20 22:52:18,76.55,False
3341,session_1,0.0,2022-11-20 22:52:18,76.52,False
3342,session_1,0.0,2022-11-20 22:52:18,76.47,False
3343,session_1,0.0,2022-11-20 22:52:18,76.42,False
3344,session_1,0.0,2022-11-20 22:52:18,76.43,False
3345,session_1,0.0,2022-11-20 22:52:18,76.57,False
3346,session_1,0.0,2022-11-20 22:52:18,76.72,False
3347,session_1,0.0,2022-11-20 22:52:18,76.87,False
3348,session_1,0.0,2022-11-20 22:52:18,77.08,False
3349,session_1,0.0,2022-11-20 22:52:18,77.37,False
